'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 610',3,5,0,0,0.15,1485,1478,0,0,0,7,50000,0,50000
'Simulation 611',3,5,0,0,0.15,1507,1500,0,0,0,7,50000,0,50000
'Simulation 612',3,5,0,0,0.15,1493,1482,0,0,7,4,50000,0,50000
'Simulation 613',3,5,0,0,0.15,1502,1500,0,0,1,1,50000,0,50000
'Simulation 614',3,5,0,0,0.15,1483,1456,0,0,24,3,50000,0,50000
'Simulation 615',3,5,0,0,0.15,1553,1537,0,0,7,9,50000,0,50000
'Simulation 616',3,5,0,0,0.15,1541,1436,0,0,89,16,50000,0,50000
'Simulation 617',3,5,0,0,0.15,1533,1505,0,0,23,5,50000,0,50000
'Simulation 618',3,5,0,0,0.15,1523,1519,0,0,0,4,50000,0,50000
'Simulation 619',3,5,0,0,0.15,1454,1447,0,0,3,4,50000,0,50000
'Simulation 620',3,5,0,0,0.15,1455,1427,0,0,22,6,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.15,1519.25,1500.9,0.0,0.0,12.5,5.85,50000.0,0.0,50000.0
'Simulation 621',3,5,0,0,0.2,1982,1421,0,0,540,21,50000,0,50000
'Simulation 622',3,5,0,0,0.2,2056,1556,0,0,479,21,50000,0,50000
'Simulation 623',3,5,0,0,0.2,1920,1404,0,0,496,20,50000,0,50000
'Simulation 624',3,5,0,0,0.2,1993,1393,0,0,577,23,50000,0,50000
'Simulation 625',3,5,0,0,0.2,2021,1314,0,0,685,22,50000,0,50000
'Simulation 626',3,5,0,0,0.2,1973,1292,0,0,662,19,50000,0,50000
'Simulation 627',3,5,0,0,0.2,1978,1508,0,0,445,25,50000,0,50000
'Simulation 628',3,5,0,0,0.2,1991,1538,0,0,429,24,50000,0,50000
'Simulation 629',3,5,0,0,0.2,1979,1383,0,0,578,18,50000,0,50000
'Simulation 630',3,5,0,0,0.2,1967,1311,0,0,645,11,50000,0,50000
'Simulation 631',3,5,0,0,0.2,2000,1401,0,0,579,20,50000,0,50000
'Simulation 632',3,5,0,0,0.2,2032,1374,0,0,643,15,50000,0,50000
'Simulation 633',3,5,0,0,0.2,1956,1572,0,0,362,22,50000,0,50000
'Simulation 634',3,5,0,0,0.2,1954,1558,0,0,379,17,50000,0,50000
'Simulation 635',3,5,0,0,0.2,2004,1311,0,0,676,17,50000,0,50000
'Simulation 636',3,5,0,0,0.2,2043,1533,0,0,500,10,50000,0,50000
'Simulation 637',3,5,0,0,0.2,2012,1468,0,0,532,12,50000,0,50000
'Simulation 638',3,5,0,0,0.2,1955,1518,0,0,416,21,50000,0,50000
'Simulation 639',3,5,0,0,0.2,1995,1431,0,0,539,25,50000,0,50000
'Simulation 640',3,5,0,0,0.2,1983,1417,0,0,550,16,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.2,1989.7,1435.15,0.0,0.0,535.6,18.95,50000.0,0.0,50000.0
'Simulation 641',3,5,0,0,0.5,4984,370,0,0,4556,58,50000,0,50000
'Simulation 642',3,5,0,0,0.5,4991,420,0,0,4526,45,50000,0,50000
'Simulation 643',3,5,0,0,0.5,4974,379,0,0,4533,62,50000,0,50000
'Simulation 644',3,5,0,0,0.5,5014,382,0,0,4576,56,50000,0,50000
'Simulation 645',3,5,0,0,0.5,4994,396,0,0,4531,67,50000,0,50000
'Simulation 646',3,5,0,0,0.5,4949,410,0,0,4480,59,50000,0,50000
'Simulation 647',3,5,0,0,0.5,4971,412,0,0,4500,59,50000,0,50000
'Simulation 648',3,5,0,0,0.5,4968,385,0,0,4528,55,50000,0,50000
'Simulation 649',3,5,0,0,0.5,4919,409,0,0,4466,44,50000,0,50000
'Simulation 650',3,5,0,0,0.5,4995,437,0,0,4501,57,50000,0,50000
'Simulation 651',3,5,0,0,0.5,5022,357,0,0,4600,65,50000,0,50000
'Simulation 652',3,5,0,0,0.5,5058,395,0,0,4610,53,50000,0,50000
'Simulation 653',3,5,0,0,0.5,5046,349,0,0,4635,62,50000,0,50000
'Simulation 654',3,5,0,0,0.5,5047,339,0,0,4648,60,50000,0,50000
'Simulation 655',3,5,0,0,0.5,4973,422,0,0,4498,53,50000,0,50000
'Simulation 656',3,5,0,0,0.5,5014,340,0,0,4622,52,50000,0,50000
'Simulation 657',3,5,0,0,0.5,5070,427,0,0,4593,50,50000,0,50000
'Simulation 658',3,5,0,0,0.5,4998,360,0,0,4581,57,50000,0,50000
'Simulation 659',3,5,0,0,0.5,4919,370,0,0,4495,54,50000,0,50000
'Simulation 660',3,5,0,0,0.5,4956,437,0,0,4474,45,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.5,4993.1,389.8,0.0,0.0,4547.65,55.65,50000.0,0.0,50000.0
'Simulation 661',3,6,0,0,0.15,1489,1481,0,0,0,8,60000,0,60000
'Simulation 662',3,6,0,0,0.15,1482,1469,0,0,0,13,60000,0,60000
'Simulation 663',3,6,0,0,0.15,1573,1564,0,0,2,7,60000,0,60000
'Simulation 664',3,6,0,0,0.15,1467,1464,0,0,0,3,60000,0,60000
'Simulation 665',3,6,0,0,0.15,1447,1443,0,0,0,4,60000,0,60000
'Simulation 666',3,6,0,0,0.15,1452,1448,0,0,0,4,60000,0,60000
'Simulation 667',3,6,0,0,0.15,1540,1535,0,0,0,5,60000,0,60000
'Simulation 668',3,6,0,0,0.15,1499,1495,0,0,0,4,60000,0,60000
'Simulation 669',3,6,0,0,0.15,1530,1523,0,0,0,7,60000,0,60000
'Simulation 670',3,6,0,0,0.15,1517,1512,0,0,0,5,60000,0,60000
'Simulation 671',3,6,0,0,0.15,1534,1528,0,0,0,6,60000,0,60000
'Simulation 672',3,6,0,0,0.15,1452,1449,0,0,0,3,60000,0,60000
'Simulation 673',3,6,0,0,0.15,1449,1448,0,0,0,1,60000,0,60000
'Simulation 674',3,6,0,0,0.15,1492,1487,0,0,0,5,60000,0,60000
'Simulation 675',3,6,0,0,0.15,1471,1466,0,0,0,5,60000,0,60000
'Simulation 676',3,6,0,0,0.15,1520,1518,0,0,0,2,60000,0,60000
'Simulation 677',3,6,0,0,0.15,1534,1530,0,0,0,4,60000,0,60000
'Simulation 678',3,6,0,0,0.15,1575,1569,0,0,0,6,60000,0,60000
'Simulation 679',3,6,0,0,0.15,1535,1528,0,0,0,7,60000,0,60000
'Simulation 680',3,6,0,0,0.15,1532,1525,0,0,0,7,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.15,1504.5,1499.1,0.0,0.0,0.1,5.3,60000.0,0.0,60000.0
'Simulation 681',3,6,0,0,0.2,2023,1860,0,0,144,19,60000,0,60000
'Simulation 682',3,6,0,0,0.2,2037,1936,0,0,94,7,60000,0,60000
'Simulation 683',3,6,0,0,0.2,2028,1916,0,0,103,9,60000,0,60000
'Simulation 684',3,6,0,0,0.2,2041,1932,0,0,93,16,60000,0,60000
'Simulation 685',3,6,0,0,0.2,1964,1956,0,0,4,4,60000,0,60000
'Simulation 686',3,6,0,0,0.2,2023,1824,0,0,189,10,60000,0,60000
'Simulation 687',3,6,0,0,0.2,2014,1947,0,0,60,7,60000,0,60000
'Simulation 688',3,6,0,0,0.2,2025,2010,0,0,11,4,60000,0,60000
'Simulation 689',3,6,0,0,0.2,2003,1945,0,0,54,4,60000,0,60000
'Simulation 690',3,6,0,0,0.2,1965,1902,0,0,50,13,60000,0,60000
'Simulation 691',3,6,0,0,0.2,2038,1987,0,0,45,6,60000,0,60000
'Simulation 692',3,6,0,0,0.2,2064,2039,0,0,18,7,60000,0,60000
'Simulation 693',3,6,0,0,0.2,1999,1946,0,0,40,13,60000,0,60000
'Simulation 694',3,6,0,0,0.2,2023,2004,0,0,10,9,60000,0,60000
'Simulation 695',3,6,0,0,0.2,2058,1957,0,0,91,10,60000,0,60000
'Simulation 696',3,6,0,0,0.2,2023,1985,0,0,22,16,60000,0,60000
'Simulation 697',3,6,0,0,0.2,2076,1967,0,0,91,18,60000,0,60000
'Simulation 698',3,6,0,0,0.2,1929,1917,0,0,3,9,60000,0,60000
'Simulation 699',3,6,0,0,0.2,1958,1952,0,0,0,6,60000,0,60000
'Simulation 700',3,6,0,0,0.2,1943,1923,0,0,9,11,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.2,2011.7,1945.25,0.0,0.0,56.55,9.9,60000.0,0.0,60000.0
'Simulation 701',3,6,0,0,0.5,4967,571,0,0,4340,56,60000,0,60000
'Simulation 702',3,6,0,0,0.5,5006,605,0,0,4348,53,60000,0,60000
'Simulation 703',3,6,0,0,0.5,4939,565,0,0,4318,56,60000,0,60000
'Simulation 704',3,6,0,0,0.5,5099,633,0,0,4408,58,60000,0,60000
'Simulation 705',3,6,0,0,0.5,4972,537,0,0,4384,51,60000,0,60000
'Simulation 706',3,6,0,0,0.5,4922,554,0,0,4312,56,60000,0,60000
'Simulation 707',3,6,0,0,0.5,5013,577,0,0,4382,54,60000,0,60000
'Simulation 708',3,6,0,0,0.5,5031,534,0,0,4434,63,60000,0,60000
'Simulation 709',3,6,0,0,0.5,5013,556,0,0,4407,50,60000,0,60000
'Simulation 710',3,6,0,0,0.5,4959,547,0,0,4366,46,60000,0,60000
'Simulation 711',3,6,0,0,0.5,4918,623,0,0,4237,58,60000,0,60000
'Simulation 712',3,6,0,0,0.5,5119,487,0,0,4579,53,60000,0,60000
'Simulation 713',3,6,0,0,0.5,4972,534,0,0,4385,53,60000,0,60000
'Simulation 714',3,6,0,0,0.5,5019,624,0,0,4337,58,60000,0,60000
'Simulation 715',3,6,0,0,0.5,5022,550,0,0,4421,51,60000,0,60000
'Simulation 716',3,6,0,0,0.5,4993,621,0,0,4315,57,60000,0,60000
'Simulation 717',3,6,0,0,0.5,5029,567,0,0,4406,56,60000,0,60000
'Simulation 718',3,6,0,0,0.5,5032,584,0,0,4395,53,60000,0,60000
'Simulation 719',3,6,0,0,0.5,5000,548,0,0,4389,63,60000,0,60000
'Simulation 720',3,6,0,0,0.5,4986,576,0,0,4359,51,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.5,5000.55,569.65,0.0,0.0,4376.1,54.8,60000.0,0.0,60000.0
