'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 610',3,5,0,0,0.15,1544,1543,0,0,0,1,50000,0,50000
'Simulation 611',3,5,0,0,0.15,1475,1463,0,0,10,2,50000,0,50000
'Simulation 612',3,5,0,0,0.15,1548,1520,0,0,26,2,50000,0,50000
'Simulation 613',3,5,0,0,0.15,1469,1466,0,0,1,2,50000,0,50000
'Simulation 614',3,5,0,0,0.15,1521,1517,0,0,0,4,50000,0,50000
'Simulation 615',3,5,0,0,0.15,1502,1500,0,0,1,1,50000,0,50000
'Simulation 616',3,5,0,0,0.15,1559,1553,0,0,4,2,50000,0,50000
'Simulation 617',3,5,0,0,0.15,1507,1499,0,0,0,8,50000,0,50000
'Simulation 618',3,5,0,0,0.15,1590,1524,0,0,51,15,50000,0,50000
'Simulation 619',3,5,0,0,0.15,1507,1486,0,0,17,4,50000,0,50000
'Simulation 620',3,5,0,0,0.15,1551,1535,0,0,9,7,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.15,1522.95,1508.15,0.0,0.0,10.1,4.7,50000.0,0.0,50000.0
'Simulation 621',3,5,0,0,0.2,2018,1358,0,0,641,19,50000,0,50000
'Simulation 622',3,5,0,0,0.2,2013,1545,0,0,456,12,50000,0,50000
'Simulation 623',3,5,0,0,0.2,2019,1350,0,0,644,25,50000,0,50000
'Simulation 624',3,5,0,0,0.2,1994,1521,0,0,450,23,50000,0,50000
'Simulation 625',3,5,0,0,0.2,1994,1521,0,0,450,23,50000,0,50000
'Simulation 626',3,5,0,0,0.2,2006,1439,0,0,558,9,50000,0,50000
'Simulation 627',3,5,0,0,0.2,2073,1276,0,0,775,22,50000,0,50000
'Simulation 628',3,5,0,0,0.2,1948,1462,0,0,474,12,50000,0,50000
'Simulation 629',3,5,0,0,0.2,2022,1321,0,0,681,20,50000,0,50000
'Simulation 630',3,5,0,0,0.2,1964,1484,0,0,458,22,50000,0,50000
'Simulation 631',3,5,0,0,0.2,2021,1374,0,0,625,22,50000,0,50000
'Simulation 632',3,5,0,0,0.2,1920,1410,0,0,488,22,50000,0,50000
'Simulation 633',3,5,0,0,0.2,1979,1383,0,0,578,18,50000,0,50000
'Simulation 634',3,5,0,0,0.2,2004,1629,0,0,348,27,50000,0,50000
'Simulation 635',3,5,0,0,0.2,1973,1469,0,0,495,9,50000,0,50000
'Simulation 636',3,5,0,0,0.2,1953,1477,0,0,462,14,50000,0,50000
'Simulation 637',3,5,0,0,0.2,2027,1296,0,0,713,18,50000,0,50000
'Simulation 638',3,5,0,0,0.2,2020,1468,0,0,530,22,50000,0,50000
'Simulation 639',3,5,0,0,0.2,1955,1574,0,0,362,19,50000,0,50000
'Simulation 640',3,5,0,0,0.2,2043,1426,0,0,593,24,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.2,1997.3,1439.15,0.0,0.0,539.05,19.1,50000.0,0.0,50000.0
'Simulation 641',3,5,0,0,0.5,4975,407,0,0,4521,47,50000,0,50000
'Simulation 642',3,5,0,0,0.5,5029,384,0,0,4584,61,50000,0,50000
'Simulation 643',3,5,0,0,0.5,4978,343,0,0,4587,48,50000,0,50000
'Simulation 644',3,5,0,0,0.5,5013,349,0,0,4600,64,50000,0,50000
'Simulation 645',3,5,0,0,0.5,5002,353,0,0,4595,54,50000,0,50000
'Simulation 646',3,5,0,0,0.5,5013,437,0,0,4516,60,50000,0,50000
'Simulation 647',3,5,0,0,0.5,5012,359,0,0,4604,49,50000,0,50000
'Simulation 648',3,5,0,0,0.5,4943,389,0,0,4497,57,50000,0,50000
'Simulation 649',3,5,0,0,0.5,4986,332,0,0,4598,56,50000,0,50000
'Simulation 650',3,5,0,0,0.5,4991,425,0,0,4514,52,50000,0,50000
'Simulation 651',3,5,0,0,0.5,5040,400,0,0,4583,57,50000,0,50000
'Simulation 652',3,5,0,0,0.5,5030,362,0,0,4612,56,50000,0,50000
'Simulation 653',3,5,0,0,0.5,5076,386,0,0,4636,54,50000,0,50000
'Simulation 654',3,5,0,0,0.5,4959,389,0,0,4517,53,50000,0,50000
'Simulation 655',3,5,0,0,0.5,5014,450,0,0,4506,58,50000,0,50000
'Simulation 656',3,5,0,0,0.5,5012,390,0,0,4566,56,50000,0,50000
'Simulation 657',3,5,0,0,0.5,4911,393,0,0,4473,45,50000,0,50000
'Simulation 658',3,5,0,0,0.5,5059,394,0,0,4603,62,50000,0,50000
'Simulation 659',3,5,0,0,0.5,4947,407,0,0,4480,60,50000,0,50000
'Simulation 660',3,5,0,0,0.5,5084,371,0,0,4662,51,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.5,5003.7,386.0,0.0,0.0,4562.7,55.0,50000.0,0.0,50000.0
'Simulation 661',3,6,0,0,0.15,1524,1521,0,0,0,3,60000,0,60000
'Simulation 662',3,6,0,0,0.15,1440,1434,0,0,0,6,60000,0,60000
'Simulation 663',3,6,0,0,0.15,1490,1486,0,0,0,4,60000,0,60000
'Simulation 664',3,6,0,0,0.15,1515,1508,0,0,0,7,60000,0,60000
'Simulation 665',3,6,0,0,0.15,1572,1570,0,0,0,2,60000,0,60000
'Simulation 666',3,6,0,0,0.15,1495,1490,0,0,0,5,60000,0,60000
'Simulation 667',3,6,0,0,0.15,1494,1491,0,0,0,3,60000,0,60000
'Simulation 668',3,6,0,0,0.15,1512,1506,0,0,0,6,60000,0,60000
'Simulation 669',3,6,0,0,0.15,1542,1539,0,0,0,3,60000,0,60000
'Simulation 670',3,6,0,0,0.15,1575,1571,0,0,0,4,60000,0,60000
'Simulation 671',3,6,0,0,0.15,1506,1500,0,0,0,6,60000,0,60000
'Simulation 672',3,6,0,0,0.15,1468,1459,0,0,0,9,60000,0,60000
'Simulation 673',3,6,0,0,0.15,1514,1512,0,0,0,2,60000,0,60000
'Simulation 674',3,6,0,0,0.15,1528,1523,0,0,0,5,60000,0,60000
'Simulation 675',3,6,0,0,0.15,1507,1504,0,0,0,3,60000,0,60000
'Simulation 676',3,6,0,0,0.15,1477,1472,0,0,0,5,60000,0,60000
'Simulation 677',3,6,0,0,0.15,1561,1560,0,0,0,1,60000,0,60000
'Simulation 678',3,6,0,0,0.15,1468,1459,0,0,0,9,60000,0,60000
'Simulation 679',3,6,0,0,0.15,1459,1456,0,0,0,3,60000,0,60000
'Simulation 680',3,6,0,0,0.15,1516,1513,0,0,0,3,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.15,1508.15,1503.7,0.0,0.0,0.0,4.45,60000.0,0.0,60000.0
'Simulation 681',3,6,0,0,0.2,2090,1921,0,0,162,7,60000,0,60000
'Simulation 682',3,6,0,0,0.2,1990,1934,0,0,36,20,60000,0,60000
'Simulation 683',3,6,0,0,0.2,1996,1959,0,0,23,14,60000,0,60000
'Simulation 684',3,6,0,0,0.2,1908,1893,0,0,9,6,60000,0,60000
'Simulation 685',3,6,0,0,0.2,2002,1873,0,0,108,21,60000,0,60000
'Simulation 686',3,6,0,0,0.2,2030,2005,0,0,19,6,60000,0,60000
'Simulation 687',3,6,0,0,0.2,1975,1967,0,0,2,6,60000,0,60000
'Simulation 688',3,6,0,0,0.2,1949,1927,0,0,11,11,60000,0,60000
'Simulation 689',3,6,0,0,0.2,1973,1962,0,0,8,3,60000,0,60000
'Simulation 690',3,6,0,0,0.2,1991,1952,0,0,34,5,60000,0,60000
'Simulation 691',3,6,0,0,0.2,1985,1942,0,0,38,5,60000,0,60000
'Simulation 692',3,6,0,0,0.2,2014,1983,0,0,25,6,60000,0,60000
'Simulation 693',3,6,0,0,0.2,2012,2007,0,0,0,5,60000,0,60000
'Simulation 694',3,6,0,0,0.2,1976,1910,0,0,57,9,60000,0,60000
'Simulation 695',3,6,0,0,0.2,1993,1975,0,0,6,12,60000,0,60000
'Simulation 696',3,6,0,0,0.2,2051,1913,0,0,124,14,60000,0,60000
'Simulation 697',3,6,0,0,0.2,2007,1832,0,0,155,20,60000,0,60000
'Simulation 698',3,6,0,0,0.2,1999,1942,0,0,50,7,60000,0,60000
'Simulation 699',3,6,0,0,0.2,2059,1927,0,0,128,4,60000,0,60000
'Simulation 700',3,6,0,0,0.2,2008,1973,0,0,27,8,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.2,2000.4,1939.85,0.0,0.0,51.1,9.45,60000.0,0.0,60000.0
'Simulation 701',3,6,0,0,0.5,5044,630,0,0,4355,59,60000,0,60000
'Simulation 702',3,6,0,0,0.5,5000,628,0,0,4309,63,60000,0,60000
'Simulation 703',3,6,0,0,0.5,5001,560,0,0,4381,60,60000,0,60000
'Simulation 704',3,6,0,0,0.5,5026,568,0,0,4408,50,60000,0,60000
'Simulation 705',3,6,0,0,0.5,4967,566,0,0,4346,55,60000,0,60000
'Simulation 706',3,6,0,0,0.5,4987,632,0,0,4304,51,60000,0,60000
'Simulation 707',3,6,0,0,0.5,5098,519,0,0,4525,54,60000,0,60000
'Simulation 708',3,6,0,0,0.5,4976,553,0,0,4372,51,60000,0,60000
'Simulation 709',3,6,0,0,0.5,5054,535,0,0,4467,52,60000,0,60000
'Simulation 710',3,6,0,0,0.5,4929,519,0,0,4345,65,60000,0,60000
'Simulation 711',3,6,0,0,0.5,4969,572,0,0,4350,47,60000,0,60000
'Simulation 712',3,6,0,0,0.5,4934,537,0,0,4350,47,60000,0,60000
'Simulation 713',3,6,0,0,0.5,4989,647,0,0,4289,53,60000,0,60000
'Simulation 714',3,6,0,0,0.5,5028,609,0,0,4362,57,60000,0,60000
'Simulation 715',3,6,0,0,0.5,5096,468,0,0,4576,52,60000,0,60000
'Simulation 716',3,6,0,0,0.5,5040,554,0,0,4429,57,60000,0,60000
'Simulation 717',3,6,0,0,0.5,4992,629,0,0,4310,53,60000,0,60000
'Simulation 718',3,6,0,0,0.5,5071,620,0,0,4392,59,60000,0,60000
'Simulation 719',3,6,0,0,0.5,5018,531,0,0,4434,53,60000,0,60000
'Simulation 720',3,6,0,0,0.5,5017,503,0,0,4466,48,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.5,5011.8,569.0,0.0,0.0,4388.5,54.3,60000.0,0.0,60000.0
